CD_SETOR,AREA_KM2,NM_MUN,geometry,area,censitario,trabalhados,nao_trabalhados,im_aegypti,im_albopictus,focal,perifocal,nebulizacao,mecanico,alternativo,tratamento_imoveis,nao_trabalhados_ratio,incidencia_aedes
354980505000812,0.37524,São José do Rio Preto,"POLYGON ((-49.351916934 -20.8107700049999, -49.351240742 -20.8111274519999, -49.35066112 -20.8116851849999, -49.350167762 -20.811915964, -49.3496056509999 -20.8121711229999, -49.3491369889999 -20.812114767, -49.348876151 -20.812403791, -49.3486607139999 -20.8125632229999, -49.348548068 -20.812806149, -49.348785838 -20.813215779, -49.3488723139999 -20.8135054869999, -49.3487405129999 -20.8140344199999, -49.348427267 -20.8145255439999, -49.348173942 -20.8149566659999, -49.347862929 -20.815323094, -49.347601529 -20.816085201, -49.3474969499999 -20.8165135319999, -49.347420127 -20.8167542209999, -49.347410371 -20.8171393, -49.347431776 -20.817337795, -49.34743352 -20.817585987, -49.3473870189999 -20.8178780719999, -49.347283954 -20.818444852, -49.347023818 -20.8190360309999, -49.3467591799999 -20.819486733, -49.346540949 -20.819801556, -49.346192006 -20.820176644, -49.3459778869999 -20.820471454, -49.345822542 -20.8206889689999, -49.3457354289999 -20.8209219149999, -49.345299514 -20.8219774209999, -49.345045821 -20.8227746769999, -49.34482116 -20.823817767, -49.3446652649999 -20.82499254, -49.3452915899999 -20.825543656, -49.344673401 -20.826483443, -49.3442955629999 -20.826562194, -49.344203584 -20.826895114, -49.344615226 -20.8267961609999, -49.3448959949999 -20.826953966, -49.345054591 -20.8269117739999, -49.345309856 -20.826614161, -49.345611219 -20.8264747809999, -49.345827543 -20.826518327, -49.345908537 -20.82629198, -49.346180198 -20.826118584, -49.346339843 -20.8263797239999, -49.3463944919999 -20.826354226, -49.346367222 -20.826297396, -49.346348838 -20.826248628, -49.3463390489999 -20.82619163, -49.3463032559999 -20.8260369, -49.3464147889999 -20.825912327, -49.346472944 -20.8258548549999, -49.346560117 -20.825696722, -49.3466191799999 -20.82550013, -49.3466011359999 -20.8251098339999, -49.3466332089999 -20.825057358, -49.346665162 -20.8249378689999, -49.3466649219999 -20.8247962999999, -49.346656831 -20.8247590739999, -49.3466486999999 -20.824662077, -49.346640591 -20.8245949249999, -49.346632493 -20.824542697, -49.346632374 -20.824400709, -49.3466323549999 -20.824378285, -49.34663233 -20.824348385, -49.346640258 -20.824191329, -49.346640227 -20.8241539389999, -49.346656313 -20.82411647, -49.3466562739999 -20.8240790839999, -49.34666426 -20.824041682, -49.3466721849999 -20.823966895, -49.346688211 -20.823921985, -49.346688145 -20.823862138, -49.346704216 -20.823824692, -49.3467283259999 -20.8237797579999, -49.3467363399999 -20.823734854, -49.3467443649999 -20.823704915, -49.346752389 -20.8236749779999, -49.346768432 -20.823607624, -49.346784492 -20.823570208, -49.346792502 -20.823532794, -49.3468244649999 -20.823457956, -49.346824375 -20.8234130289999, -49.346848364 -20.8233606209999, -49.3468643259999 -20.8233081939999, -49.346880319 -20.8232707459999, -49.3468882569999 -20.8232182849999, -49.346896263 -20.8231883289999, -49.3469524019999 -20.8230461109999, -49.346976426 -20.822978706, -49.346984429 -20.8229562289999, -49.347008452 -20.8229037899999, -49.34701645 -20.822873807, -49.3470324589999 -20.8228288399999, -49.347040448 -20.8227838449999, -49.347056466 -20.8227463719999, -49.347072474 -20.822693885, -49.347104531 -20.822641446, -49.347112523 -20.822588918, -49.347136556 -20.8225214289999, -49.3471445719999 -20.8224839599999, -49.347152584 -20.822446473, -49.347176667 -20.8224016999999, -49.347200743 -20.82235694, -49.347216788 -20.822312107, -49.347232831 -20.8222822829999, -49.347240851 -20.822252372, -49.3472649089999 -20.8222226509999, -49.347272926 -20.822192749, -49.347288958 -20.8221554469999, -49.347304988 -20.822125651, -49.3473290269999 -20.822050976, -49.347353052 -20.8220060589999, -49.3473610569999 -20.821975876, -49.347369064 -20.821945683, -49.347385086 -20.8219004009999, -49.347385087 -20.8218777019999, -49.3473931029999 -20.8218474779999, -49.347409133 -20.8218175229999, -49.34741715 -20.8217801239999, -49.3474251659999 -20.821750218, -49.347433181 -20.821720313, -49.347441198 -20.8216604519999, -49.3474411999999 -20.8216454729999, -49.347449216 -20.821593105, -49.3474492189999 -20.821555658, -49.347449223 -20.8215182119999, -49.347449228 -20.8214732759999, -49.347473274 -20.82139087, -49.347481294 -20.8213458559999, -49.347481305 -20.821293281, -49.3474973359999 -20.821255817, -49.3475378589999 -20.821043618, -49.347537824 -20.820998667, -49.3475377889999 -20.820953721, -49.347545752 -20.8209087769999, -49.347553724 -20.8208788169999, -49.347553729 -20.8207140919999, -49.3475777479999 -20.8206167609999, -49.347585755 -20.82057184, -49.347585758 -20.8205418909999, -49.34760977 -20.8204894899999, -49.3476097729999 -20.8204670289999, -49.3476337819999 -20.8204296059999, -49.347641788 -20.8203921759999, -49.347665795 -20.820354756, -49.347681801 -20.820317334, -49.3477378119999 -20.8202275379999, -49.3477938149999 -20.820137754, -49.347841804 -20.8200704339999, -49.347897647 -20.8199658089999, -49.3479615589999 -20.8198162699999, -49.347985676 -20.8197039579999, -49.348009728 -20.819636589, -49.34808179 -20.81949442, -49.3481457999999 -20.8193298539999, -49.348288595 -20.8189872479999, -49.3483678379999 -20.818801301, -49.348455793 -20.818607029, -49.3486402889999 -20.818240084, -49.349094753 -20.817378305, -49.3491540219999 -20.8171875269999, -49.349363753 -20.816737288, -49.349734274 -20.816093469, -49.349926029 -20.815839067, -49.350132394 -20.815585271, -49.3501806589999 -20.8154355419999, -49.350283325 -20.8152117569999, -49.350376668 -20.8150187159999, -49.350509659 -20.8147738019999, -49.3512914359999 -20.81368621, -49.351322802 -20.8134872639999, -49.351429293 -20.8132774759999, -49.351510446 -20.813165027, -49.351784333 -20.8130375219999, -49.3520400309999 -20.8129477099999, -49.3523926089999 -20.8128439129999, -49.352581033 -20.8127696249999, -49.352774413 -20.812492716, -49.3528499299999 -20.812312479, -49.3529479699999 -20.812214758, -49.352930756 -20.8121007079999, -49.352987288 -20.8119808399999, -49.353124533 -20.8118608459999, -49.353213157 -20.811830804, -49.353317605 -20.8118157829999, -49.353436944 -20.8117934649999, -49.35386669 -20.811636752, -49.353736 -20.811373628, -49.3535347069999 -20.8114652589999, -49.352926 -20.810215227, -49.352780195 -20.810180654, -49.351916934 -20.8107700049999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000813,0.320173,São José do Rio Preto,"POLYGON ((-49.3545672559999 -20.8092637259999, -49.354525708 -20.8092924499999, -49.3544853659999 -20.809323403, -49.3540069049999 -20.809414385, -49.353215006 -20.809788318, -49.352659436 -20.810050657, -49.352780195 -20.810180654, -49.352926 -20.810215227, -49.3535347069999 -20.8114652589999, -49.353736 -20.811373628, -49.35386669 -20.811636752, -49.353436944 -20.8117934649999, -49.353317605 -20.8118157829999, -49.353213157 -20.811830804, -49.353124533 -20.8118608459999, -49.352987288 -20.8119808399999, -49.352930756 -20.8121007079999, -49.3529479699999 -20.812214758, -49.3528499299999 -20.812312479, -49.352774413 -20.812492716, -49.352581033 -20.8127696249999, -49.3523926089999 -20.8128439129999, -49.3520400309999 -20.8129477099999, -49.351784333 -20.8130375219999, -49.351510446 -20.813165027, -49.351429293 -20.8132774759999, -49.351322802 -20.8134872639999, -49.3512914359999 -20.81368621, -49.350509659 -20.8147738019999, -49.350376668 -20.8150187159999, -49.350283325 -20.8152117569999, -49.3501806589999 -20.8154355419999, -49.350132394 -20.815585271, -49.349926029 -20.815839067, -49.349734274 -20.816093469, -49.349363753 -20.816737288, -49.3491540219999 -20.8171875269999, -49.349094753 -20.817378305, -49.3486402889999 -20.818240084, -49.348455793 -20.818607029, -49.3483678379999 -20.818801301, -49.348288595 -20.8189872479999, -49.3481457999999 -20.8193298539999, -49.34808179 -20.81949442, -49.348009728 -20.819636589, -49.347985676 -20.8197039579999, -49.3479615589999 -20.8198162699999, -49.347897647 -20.8199658089999, -49.347841804 -20.8200704339999, -49.3477938149999 -20.820137754, -49.3477378119999 -20.8202275379999, -49.347681801 -20.820317334, -49.347665795 -20.820354756, -49.347641788 -20.8203921759999, -49.3476337819999 -20.8204296059999, -49.3476097729999 -20.8204670289999, -49.34760977 -20.8204894899999, -49.347585758 -20.8205418909999, -49.347585755 -20.82057184, -49.3475777479999 -20.8206167609999, -49.347553729 -20.8207140919999, -49.347553724 -20.8208788169999, -49.347545752 -20.8209087769999, -49.3475377889999 -20.820953721, -49.347537824 -20.820998667, -49.3475378589999 -20.821043618, -49.3474973359999 -20.821255817, -49.347481305 -20.821293281, -49.347481294 -20.8213458559999, -49.347473274 -20.82139087, -49.347449228 -20.8214732759999, -49.347449223 -20.8215182119999, -49.3474492189999 -20.821555658, -49.347449216 -20.821593105, -49.3474411999999 -20.8216454729999, -49.347441198 -20.8216604519999, -49.347433181 -20.821720313, -49.3474251659999 -20.821750218, -49.34741715 -20.8217801239999, -49.347409133 -20.8218175229999, -49.3473931029999 -20.8218474779999, -49.347385087 -20.8218777019999, -49.347385086 -20.8219004009999, -49.347369064 -20.821945683, -49.3473610569999 -20.821975876, -49.347353052 -20.8220060589999, -49.3473290269999 -20.822050976, -49.347304988 -20.822125651, -49.347288958 -20.8221554469999, -49.347272926 -20.822192749, -49.3472649089999 -20.8222226509999, -49.347240851 -20.822252372, -49.347232831 -20.8222822829999, -49.347216788 -20.822312107, -49.347200743 -20.82235694, -49.347176667 -20.8224016999999, -49.347152584 -20.822446473, -49.3471445719999 -20.8224839599999, -49.347136556 -20.8225214289999, -49.347112523 -20.822588918, -49.347104531 -20.822641446, -49.347072474 -20.822693885, -49.347056466 -20.8227463719999, -49.347040448 -20.8227838449999, -49.3470324589999 -20.8228288399999, -49.34701645 -20.822873807, -49.347008452 -20.8229037899999, -49.346984429 -20.8229562289999, -49.346976426 -20.822978706, -49.3469524019999 -20.8230461109999, -49.346896263 -20.8231883289999, -49.3468882569999 -20.8232182849999, -49.346880319 -20.8232707459999, -49.3468643259999 -20.8233081939999, -49.346848364 -20.8233606209999, -49.346824375 -20.8234130289999, -49.3468244649999 -20.823457956, -49.346792502 -20.823532794, -49.346784492 -20.823570208, -49.346768432 -20.823607624, -49.346752389 -20.8236749779999, -49.3467443649999 -20.823704915, -49.3467363399999 -20.823734854, -49.3467283259999 -20.8237797579999, -49.346704216 -20.823824692, -49.346688145 -20.823862138, -49.346688211 -20.823921985, -49.3466721849999 -20.823966895, -49.34666426 -20.824041682, -49.3466562739999 -20.8240790839999, -49.346656313 -20.82411647, -49.346640227 -20.8241539389999, -49.346640258 -20.824191329, -49.34663233 -20.824348385, -49.3466323549999 -20.824378285, -49.346632374 -20.824400709, -49.346632493 -20.824542697, -49.346640591 -20.8245949249999, -49.3466486999999 -20.824662077, -49.346656831 -20.8247590739999, -49.3466649219999 -20.8247962999999, -49.346665162 -20.8249378689999, -49.3466332089999 -20.825057358, -49.3466011359999 -20.8251098339999, -49.3466191799999 -20.82550013, -49.346560117 -20.825696722, -49.346472944 -20.8258548549999, -49.3464147889999 -20.825912327, -49.3463032559999 -20.8260369, -49.3463390489999 -20.82619163, -49.346348838 -20.826248628, -49.346367222 -20.826297396, -49.3463944919999 -20.826354226, -49.346393979 -20.826400543, -49.3464107729999 -20.8264383599999, -49.346834682 -20.8260978599999, -49.347709342 -20.825502496, -49.3478400659999 -20.82537587, -49.347811544 -20.8252248069999, -49.347973166 -20.824967111, -49.348239367 -20.8248471489999, -49.348515022 -20.8248351829999, -49.348515628 -20.824796126, -49.348522762 -20.8243364219999, -49.348559677 -20.8219576189999, -49.3485800839999 -20.821640192, -49.348629053 -20.821232263, -49.348695001 -20.820834782, -49.3487622219999 -20.8204560849999, -49.3488379089999 -20.8201425029999, -49.3489392 -20.8197868359999, -49.3490574429999 -20.8194042449999, -49.3490615919999 -20.8193914789999, -49.349225029 -20.8189490839999, -49.349348391 -20.818614133, -49.3494953979999 -20.818316508, -49.349724151 -20.817865565, -49.349911458 -20.8175348, -49.350117718 -20.8171984269999, -49.350349987 -20.816860049, -49.3503968699999 -20.816790302, -49.350581204 -20.816517634, -49.350800835 -20.8162255569999, -49.3510093149999 -20.8159871559999, -49.35230581 -20.814610757, -49.35294558 -20.813931558, -49.353238237 -20.8136358149999, -49.353613239 -20.8132898709999, -49.353930858 -20.813019453, -49.3545089909999 -20.812527234, -49.354795796 -20.812309565, -49.3548579179999 -20.812265617, -49.3551044289999 -20.81208658, -49.355378227 -20.8119192689999, -49.35564971 -20.8117557699999, -49.355936028 -20.8116073419999, -49.3562281439999 -20.811464159, -49.356521678 -20.8113296409999, -49.356558492 -20.81131277, -49.356597128 -20.8112976429999, -49.356616763 -20.8112899549999, -49.356490374 -20.810200719, -49.356445397 -20.80980621, -49.356367339 -20.8089898279999, -49.3563635249999 -20.808949937, -49.356302569 -20.808955114, -49.3553429519999 -20.8090366, -49.3549382579999 -20.8091262139999, -49.3545672559999 -20.8092637259999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000814,0.02346,São José do Rio Preto,"POLYGON ((-49.38376634 -20.8271280769999, -49.382748013 -20.828070022, -49.382143535 -20.8286291599999, -49.381922921 -20.8288348459999, -49.381864817 -20.828889041, -49.381862086 -20.828893767, -49.381819809 -20.8289669399999, -49.381793714 -20.82904136, -49.3817909429999 -20.829115127, -49.381803684 -20.829193613, -49.381852952 -20.829290794, -49.381915976 -20.829407907, -49.3819348289999 -20.8294971569999, -49.381918339 -20.8295734239999, -49.3818961119999 -20.829623779, -49.3818321479999 -20.8297008659999, -49.3818056109999 -20.829730024, -49.381867832 -20.8297902039999, -49.384270527 -20.827601354, -49.38395886 -20.8271258569999, -49.3838627329999 -20.8271486269999, -49.38376634 -20.8271280769999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000815,0.183065,São José do Rio Preto,"POLYGON ((-49.38395886 -20.8271258569999, -49.384270527 -20.827601354, -49.381867832 -20.8297902039999, -49.3818056109999 -20.829730024, -49.3816152379999 -20.8298954539999, -49.381622174 -20.8299246899999, -49.3815862929999 -20.8299585949999, -49.382205852 -20.830479757, -49.38277469 -20.830921835, -49.383297188 -20.8313386, -49.384252394 -20.830274781, -49.3853171969999 -20.8291818279999, -49.38538969 -20.8292629119999, -49.3854800079999 -20.829867146, -49.385544083 -20.829791934, -49.385589841 -20.829745752, -49.385617264 -20.8297200649999, -49.3856966819999 -20.8296873199999, -49.3861964 -20.8289146139999, -49.3866853769999 -20.8281585129999, -49.387121183 -20.8274846259999, -49.387467006 -20.8271214129999, -49.387744255 -20.826856069, -49.3880263139999 -20.826586119, -49.387660334 -20.82617771, -49.387400934 -20.825811974, -49.3867546399999 -20.8249773979999, -49.3865152939999 -20.824954157, -49.386470711 -20.82496699, -49.386283557 -20.825024846, -49.386323671 -20.825084622, -49.3863641739999 -20.8251442769999, -49.384105033 -20.8268603889999, -49.384105166 -20.826970908, -49.384039671 -20.8270725409999, -49.38395886 -20.8271258569999))",13,354980505000815,2.0,0.0,0.0,0,0,0,0,2,0,1.0,0.0,0.0
354980505000816,0.006549,São José do Rio Preto,"POLYGON ((-49.3818922799999 -20.8272700959999, -49.382284704 -20.8276366339999, -49.383035837 -20.8269402179999, -49.3826606919999 -20.826534221, -49.3818922799999 -20.8272700959999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000817,0.015708,São José do Rio Preto,"POLYGON ((-49.3810663039999 -20.828061099, -49.38109401 -20.828090048, -49.381750457 -20.8287746349999, -49.3817793389999 -20.8288047569999, -49.3818065299999 -20.828833005, -49.381834564 -20.828864199, -49.381862086 -20.828893767, -49.381864817 -20.828889041, -49.381922921 -20.8288348459999, -49.382143535 -20.8286291599999, -49.382748013 -20.828070022, -49.382652735 -20.827980387, -49.382284704 -20.8276366339999, -49.3818922799999 -20.8272700959999, -49.3810663039999 -20.828061099))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000818,0.016387,São José do Rio Preto,"POLYGON ((-49.380381084 -20.828776412, -49.3811067089999 -20.829436185, -49.3816152379999 -20.8298954539999, -49.3818056109999 -20.829730024, -49.3818321479999 -20.8297008659999, -49.3818961119999 -20.829623779, -49.381918339 -20.8295734239999, -49.3819348289999 -20.8294971569999, -49.381915976 -20.829407907, -49.381852952 -20.829290794, -49.381803684 -20.829193613, -49.3817909429999 -20.829115127, -49.381793714 -20.82904136, -49.381819809 -20.8289669399999, -49.381862086 -20.828893767, -49.381834564 -20.828864199, -49.3818065299999 -20.828833005, -49.3817793389999 -20.8288047569999, -49.381750457 -20.8287746349999, -49.38109401 -20.828090048, -49.3810663039999 -20.828061099, -49.380381084 -20.828776412))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000819,0.015774,São José do Rio Preto,"POLYGON ((-49.3826606919999 -20.826534221, -49.383035837 -20.8269402179999, -49.382284704 -20.8276366339999, -49.382652735 -20.827980387, -49.382748013 -20.828070022, -49.38376634 -20.8271280769999, -49.3837035 -20.8270813309999, -49.383649877 -20.82704144, -49.383629807 -20.8268776049999, -49.383704544 -20.826754868, -49.383252953 -20.8260262159999, -49.3826606919999 -20.826534221))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000820,0.015602,São José do Rio Preto,"POLYGON ((-49.389090355 -20.8365069029999, -49.389816466 -20.837209958, -49.3898277329999 -20.8372221449999, -49.390256478 -20.8367694369999, -49.390311514 -20.836711325, -49.390765105 -20.8362321779999, -49.3907244 -20.8361881399999, -49.3900838549999 -20.835573934, -49.3895799749999 -20.836031533, -49.389090355 -20.8365069029999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000821,0.022732,São José do Rio Preto,"POLYGON ((-49.3900838549999 -20.835573934, -49.3907244 -20.8361881399999, -49.390765105 -20.8362321779999, -49.3921607419999 -20.834758743, -49.392188855 -20.8347290579999, -49.39222712 -20.8346888309999, -49.3922122719999 -20.8346309629999, -49.3921898359999 -20.834559812, -49.392167113 -20.8344865729999, -49.391949637 -20.8339412239999, -49.3916335229999 -20.8341922399999, -49.3911296429999 -20.834645402, -49.390592469 -20.835090317, -49.3900838549999 -20.835573934))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000822,0.055093,São José do Rio Preto,"POLYGON ((-49.389529479 -20.832943305, -49.388982211 -20.8332670309999, -49.388492592 -20.8335380409999, -49.3884463749999 -20.833580045, -49.388402274 -20.833622454, -49.38864233 -20.8340511819999, -49.3888764439999 -20.834343294, -49.389341107 -20.8348331079999, -49.3900838549999 -20.835573934, -49.390592469 -20.835090317, -49.3911296429999 -20.834645402, -49.3916335229999 -20.8341922399999, -49.391949637 -20.8339412239999, -49.3915693499999 -20.832852741, -49.390905037 -20.833451408, -49.390377389 -20.833931228, -49.389978087 -20.833518049, -49.389529479 -20.832943305))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000823,0.022627,São José do Rio Preto,"POLYGON ((-49.3901088109999 -20.832600611, -49.389529479 -20.832943305, -49.389978087 -20.833518049, -49.390377389 -20.833931228, -49.390905037 -20.833451408, -49.3915693499999 -20.832852741, -49.3913792069999 -20.8324262309999, -49.39112489 -20.832010827, -49.3901088109999 -20.832600611))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000824,0.047204,São José do Rio Preto,"POLYGON ((-49.3979583409999 -20.7793709109999, -49.3980436099999 -20.7790435539999, -49.3982212779999 -20.778762257, -49.398455665 -20.7780480879999, -49.3983753589999 -20.7779614739999, -49.397178488 -20.776308996, -49.396660347 -20.776654258, -49.396176978 -20.776984554, -49.395842229 -20.777186892, -49.3960897979999 -20.7777899819999, -49.3962767369999 -20.778135251, -49.396617063 -20.7786424409999, -49.396731898 -20.778732267, -49.397239783 -20.7784602199999, -49.3979583409999 -20.7793709109999))",16,354980505000824,75.0,114.0,0.0,0,0,0,0,0,0,0.3968253968253968,0.6031746031746031,0.0
354980505000825,0.148226,São José do Rio Preto,"POLYGON ((-49.39469981 -20.7772993529999, -49.394746402 -20.777742684, -49.394751281 -20.777789113, -49.3948158329999 -20.7783611949999, -49.3948582369999 -20.7792691, -49.39491565 -20.779720652, -49.3950957929999 -20.7805279089999, -49.394589659 -20.780635742, -49.394649433 -20.780671577, -49.3952762869999 -20.781055237, -49.395854113 -20.7815290529999, -49.396430617 -20.7809769679999, -49.39667886 -20.7811801729999, -49.397147499 -20.781576112, -49.396915351 -20.7822256979999, -49.3967822499999 -20.7823590259999, -49.3969712049999 -20.782509021, -49.3970559059999 -20.7825587199999, -49.397138888 -20.782607156, -49.398033778 -20.7820489809999, -49.398785886 -20.7816568269999, -49.399080609 -20.7815101639999, -49.399320996 -20.781379011, -49.3992904099999 -20.781351248, -49.399234306 -20.7813051099999, -49.399200637 -20.781277948, -49.398763307 -20.780971289, -49.3982653689999 -20.780596854, -49.397715992 -20.780200892, -49.397868444 -20.7798013139999, -49.3979583409999 -20.7793709109999, -49.397239783 -20.7784602199999, -49.396731898 -20.778732267, -49.396617063 -20.7786424409999, -49.3962767369999 -20.778135251, -49.3960897979999 -20.7777899819999, -49.395842229 -20.777186892, -49.396176978 -20.776984554, -49.396660347 -20.776654258, -49.397178488 -20.776308996, -49.3978663149999 -20.775762556, -49.397476485 -20.775483669, -49.3974477099999 -20.775512265, -49.397333386 -20.775625877, -49.3972189679999 -20.7757495719999, -49.397058562 -20.7759082179999, -49.396920381 -20.7760240059999, -49.3967824009999 -20.7761384729999, -49.3964950719999 -20.776339919, -49.396384054 -20.776425892, -49.396273928 -20.776517654, -49.3961408279999 -20.776607871, -49.396008556 -20.776696557, -49.395866639 -20.776791728, -49.3957003909999 -20.776855063, -49.395588554 -20.7769048239999, -49.3955085809999 -20.776962558, -49.395419526 -20.777036687, -49.39530802 -20.7771453569999, -49.395195922 -20.777202353, -49.3950804359999 -20.777229061, -49.394773647 -20.7772790229999, -49.39469981 -20.7772993529999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000826,0.045302,São José do Rio Preto,"POLYGON ((-49.392861731 -20.779384654, -49.3931992359999 -20.780917958, -49.393227757 -20.782522354, -49.392530168 -20.782532354, -49.392525415 -20.783470096, -49.3925884 -20.7842600609999, -49.3924172709999 -20.784464495, -49.3924481249999 -20.784493938, -49.3925110239999 -20.784553354, -49.392539676 -20.7845811569999, -49.392671573 -20.784405528, -49.3930102809999 -20.783954519, -49.392979805 -20.783931536, -49.3929374429999 -20.7838990079999, -49.392902136 -20.7838734119999, -49.3932729159999 -20.783677864, -49.393517726 -20.783446763, -49.393969316 -20.782677904, -49.393950302 -20.7825001319999, -49.39390752 -20.7807846269999, -49.393584276 -20.7793490989999, -49.392861731 -20.779384654))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000827,0.059078,São José do Rio Preto,"POLYGON ((-49.3917886089999 -20.781203505, -49.391897942 -20.7822034759999, -49.391973999 -20.782856786, -49.3921784029999 -20.783567869, -49.3924172709999 -20.784464495, -49.3925884 -20.7842600609999, -49.392525415 -20.783470096, -49.392530168 -20.782532354, -49.393227757 -20.782522354, -49.3931992359999 -20.780917958, -49.392861731 -20.779384654, -49.39213189 -20.779440388, -49.3914072659999 -20.779481566, -49.3917886089999 -20.781203505))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000828,0.064292,São José do Rio Preto,"POLYGON ((-49.40860917 -20.7851466829999, -49.410082781 -20.787017684, -49.4104274159999 -20.786797699, -49.410780033 -20.787244428, -49.411286627 -20.7869221349999, -49.411809521 -20.786579934, -49.412360937 -20.7861621819999, -49.411937128 -20.7858293789999, -49.411871317 -20.7857769949999, -49.411571383 -20.785542117, -49.411382649 -20.785392717, -49.411161845 -20.785218901, -49.410913105 -20.785024703, -49.4107807779999 -20.7849207959999, -49.4104057499999 -20.784626321, -49.409922348 -20.784246728, -49.408963312 -20.784926694, -49.40860917 -20.7851466829999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000829,0.061442,São José do Rio Preto,"POLYGON ((-49.406616361 -20.7855091239999, -49.407141501 -20.786166626, -49.40757883 -20.7867488119999, -49.408530506 -20.7879727609999, -49.409035213 -20.7876361589999, -49.40955052 -20.787331927, -49.410082781 -20.787017684, -49.40860917 -20.7851466829999, -49.4082464319999 -20.784681742, -49.4077438309999 -20.7850066889999, -49.407224688 -20.785353339, -49.406717182 -20.785503219, -49.406616361 -20.7855091239999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000830,0.200088,São José do Rio Preto,"POLYGON ((-49.399929433 -20.774161206, -49.4005976299999 -20.7751635019999, -49.399176229 -20.776119803, -49.3991404069999 -20.7761439659999, -49.3987933139999 -20.7758999009999, -49.3982059489999 -20.7754868819999, -49.3980403379999 -20.775621304, -49.3978663149999 -20.775762556, -49.398441614 -20.776173065, -49.398948133 -20.776534495, -49.399165237 -20.7766922, -49.3996307699999 -20.7770224129999, -49.4001280919999 -20.777375504, -49.400627901 -20.777724668, -49.4011176289999 -20.778074331, -49.4016169239999 -20.778424952, -49.4019739939999 -20.778659169, -49.4023296839999 -20.778920215, -49.402438917 -20.7789962169999, -49.402534088 -20.7790624359999, -49.402641376 -20.778988483, -49.4027120769999 -20.7789217659999, -49.402761722 -20.778855877, -49.4028169269999 -20.7787757729999, -49.403190529 -20.77849206, -49.403477675 -20.7783546659999, -49.4035315369999 -20.778259063, -49.4035502419999 -20.778182987, -49.403520785 -20.77810332, -49.403428925 -20.778080073, -49.4033116269999 -20.778110861, -49.403209476 -20.7781971919999, -49.403534313 -20.7775974799999, -49.403576312 -20.777498002, -49.4037521939999 -20.7772224469999, -49.4038545839999 -20.777038401, -49.4041208949999 -20.776604037, -49.404376164 -20.776195539, -49.4037902229999 -20.7755379929999, -49.4030588539999 -20.7746649539999, -49.4018992229999 -20.77331185, -49.401453078 -20.7735169869999, -49.40098499 -20.7737375299999, -49.4001014409999 -20.7740801919999, -49.399929433 -20.774161206))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000831,0.017563,São José do Rio Preto,"POLYGON ((-49.399234803 -20.774631928, -49.3996006259999 -20.775053816, -49.399127087 -20.775394976, -49.399272326 -20.7755583699999, -49.3988252629999 -20.775874567, -49.3987933139999 -20.7758999009999, -49.3991404069999 -20.7761439659999, -49.399176229 -20.776119803, -49.4005976299999 -20.7751635019999, -49.399929433 -20.774161206, -49.399794415 -20.7742247969999, -49.399404546 -20.774490875, -49.399234803 -20.774631928))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000832,0.009099,São José do Rio Preto,"POLYGON ((-49.3982059489999 -20.7754868819999, -49.3987933139999 -20.7758999009999, -49.3988252629999 -20.775874567, -49.399272326 -20.7755583699999, -49.399127087 -20.775394976, -49.3996006259999 -20.775053816, -49.399234803 -20.774631928, -49.3982059489999 -20.7754868819999))",,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
354980505000833,0.05874,São José do Rio Preto,"POLYGON ((-49.394104794 -20.774084638, -49.394266638 -20.7763824149999, -49.394995963 -20.7763378449999, -49.3954037239999 -20.7763168779999, -49.3956985469999 -20.776295707, -49.395970018 -20.776273827, -49.3963912679999 -20.775864664, -49.3971191749999 -20.7752280469999, -49.3962816379999 -20.774626091, -49.3955295219999 -20.7740854269999, -49.3954310309999 -20.7740146259999, -49.395188494 -20.7738376189999, -49.3950304689999 -20.774030163, -49.394829715 -20.774040192, -49.394253061 -20.7740731989999, -49.394104794 -20.774084638))",16,354980505000833,61.0,148.0,0.0,0,0,0,0,0,0,0.291866028708134,0.7081339712918661,0.0
