area,censitario,mes,trabalhados,im_aegypti,ip_aegypti,rec_aegypti,ib_aegypti,im_albopictus,ip_albopictus,rec_albopictus,ib_albopictus,tipo,lat,lng,id_grupo_rec,trab,rec_ex,rec_ag,rec_lv,lv_aeg,lv_alb,rec_aeg,rec_alb,atividade,ex,qt,ntrab,cob(t),cob(v),id_atividade,pos_aeg,pos_alb,focal,peri,nebul,mec,alt,grupo,imoveis,existentes,com_agua,com_larvas,com_aegypti,com_albopictus,larvas_aegypti,larvas_albopictus,trab_ini,fech_ini,pend_ini,trab_rec,pend_fim,trab_dem,tipo_trab,fech,desoc,temp,parc,rec,total
26                  ,354990405000529,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000530,,,,,,,,,,,16,,,,63,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,17.0,0.0,0.0,0.0,0.0,17.0
26                  ,354990405000530,,,,,,,,,,,16,,,,180,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,73.0,1.0,0.0,0.0,0.0,74.0
26                  ,354990405000530,,,,,,,,,,,16,,,,260,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,3.0,23.0
26                  ,354990405000530,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000531,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
26                  ,354990405000531,,,,,,,,,,,16,,,,230,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,88.0,7.0,0.0,0.0,0.0,95.0
26                  ,354990405000531,,,,,,,,,,,16,,,,188,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,21.0,0.0,0.0,0.0,1.0,22.0
26                  ,354990405000532,,,,,,,,,,,16,,,,62,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,21.0,0.0,0.0,0.0,0.0,21.0
26                  ,354990405000532,,,,,,,,,,,16,,,,249,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,136.0,7.0,0.0,0.0,1.0,144.0
26                  ,354990405000532,,,,,,,,,,,16,,,,0,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,1.0,0.0,0.0,0.0,0.0,1.0
26                  ,354990405000532,,,,,,,,,,,16,,,,352,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,17.0,0.0,0.0,0.0,0.0,17.0
26                  ,354990405000532,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000533,,,,,,,,,,,16,,,,60,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,23.0,0.0,0.0,0.0,0.0,23.0
26                  ,354990405000533,,,,,,,,,,,16,,,,170,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,69.0,2.0,0.0,0.0,0.0,71.0
26                  ,354990405000533,,,,,,,,,,,16,,,,192,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,0.0,20.0
26                  ,354990405000533,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000533,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000534,,,,,,,,,,,16,,,,63,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,19.0,0.0,0.0,0.0,0.0,19.0
26                  ,354990405000534,,,,,,,,,,,16,,,,125,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,46.0,2.0,0.0,0.0,0.0,48.0
26                  ,354990405000534,,,,,,,,,,,16,,,,121,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,17.0,0.0,0.0,0.0,0.0,17.0
26                  ,354990405000535,,,,,,,,,,,16,,,,65,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,31.0,0.0,0.0,0.0,0.0,31.0
26                  ,354990405000535,,,,,,,,,,,16,,,,12,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,5.0,0.0,0.0,0.0,0.0,5.0
26                  ,354990405000535,,,,,,,,,,,16,,,,15,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,2.0,0.0,0.0,0.0,0.0,2.0
26                  ,354990405000535,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000549,,,,,,,,,,,16,,,,60,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,26.0,0.0,0.0,0.0,0.0,26.0
26                  ,354990405000549,,,,,,,,,,,16,,,,431,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,206.0,11.0,0.0,0.0,0.0,217.0
26                  ,354990405000549,,,,,,,,,,,16,,,,476,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,48.0,0.0,0.0,0.0,0.0,48.0
26                  ,354990405000549,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,0.0,0.0,0.0,0.0,0.0
26                  ,354990405000549,,,,,,,,,,,16,,,,6,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000474,,,,,,,,,,,16,,,,67,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,31.0,0.0,0.0,0.0,0.0,31.0
27                  ,354990405000474,,,,,,,,,,,16,,,,499,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,203.0,14.0,0.0,0.0,0.0,217.0
27                  ,354990405000474,,,,,,,,,,,16,,,,930,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,50.0,0.0,0.0,0.0,0.0,50.0
27                  ,354990405000474,,,,,,,,,,,16,,,,290,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,80.0,4.0,0.0,0.0,0.0,84.0
27                  ,354990405000474,,,,,,,,,,,16,,,,6,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000475,,,,,,,,,,,16,,,,68,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
27                  ,354990405000475,,,,,,,,,,,16,,,,549,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,251.0,22.0,0.0,0.0,0.0,273.0
27                  ,354990405000475,,,,,,,,,,,16,,,,906,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,72.0,0.0,0.0,0.0,0.0,72.0
27                  ,354990405000475,,,,,,,,,,,16,,,,270,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,76.0,11.0,0.0,0.0,0.0,87.0
27                  ,354990405000475,,,,,,,,,,,16,,,,25,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000476,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,51.0,0.0,0.0,0.0,0.0,51.0
27                  ,354990405000476,,,,,,,,,,,16,,,,17,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,11.0,1.0,0.0,0.0,0.0,12.0
27                  ,354990405000476,,,,,,,,,,,16,,,,2,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,8.0,0.0,0.0,0.0,0.0,8.0
27                  ,354990405000476,,,,,,,,,,,16,,,,362,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,22.0,0.0,0.0,0.0,0.0,22.0
27                  ,354990405000476,,,,,,,,,,,16,,,,253,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,133.0,11.0,0.0,0.0,0.0,144.0
27                  ,354990405000476,,,,,,,,,,,16,,,,8,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000477,,,,,,,,,,,16,,,,62,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,39.0,0.0,0.0,0.0,0.0,39.0
27                  ,354990405000477,,,,,,,,,,,16,,,,254,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,19.0,0.0,0.0,0.0,0.0,19.0
27                  ,354990405000477,,,,,,,,,,,16,,,,157,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,123.0,6.0,0.0,0.0,1.0,130.0
27                  ,354990405000477,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000478,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,87.0,0.0,0.0,0.0,0.0,87.0
27                  ,354990405000478,,,,,,,,,,,16,,,,56,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,3.0,0.0,0.0,0.0,31.0
27                  ,354990405000478,,,,,,,,,,,16,,,,509,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,59.0,0.0,0.0,0.0,0.0,59.0
27                  ,354990405000478,,,,,,,,,,,16,,,,364,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,181.0,6.0,0.0,0.0,1.0,188.0
27                  ,354990405000478,,,,,,,,,,,16,,,,11,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000479,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,20.0,0.0,0.0,0.0,0.0,20.0
27                  ,354990405000479,,,,,,,,,,,16,,,,106,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,60.0,4.0,0.0,0.0,0.0,64.0
27                  ,354990405000479,,,,,,,,,,,16,,,,432,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,23.0,0.0,0.0,0.0,0.0,23.0
27                  ,354990405000479,,,,,,,,,,,16,,,,216,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,97.0,10.0,0.0,0.0,0.0,107.0
27                  ,354990405000479,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000480,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
27                  ,354990405000480,,,,,,,,,,,16,,,,71,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,62.0,3.0,0.0,0.0,0.0,65.0
27                  ,354990405000480,,,,,,,,,,,16,,,,718,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,63.0,0.0,0.0,0.0,0.0,63.0
27                  ,354990405000480,,,,,,,,,,,16,,,,428,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,254.0,8.0,0.0,0.0,2.0,264.0
27                  ,354990405000480,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000481,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,30.0,0.0,0.0,0.0,0.0,30.0
27                  ,354990405000481,,,,,,,,,,,16,,,,91,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,59.0,0.0,0.0,0.0,0.0,59.0
27                  ,354990405000481,,,,,,,,,,,16,,,,557,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,57.0,0.0,0.0,0.0,0.0,57.0
27                  ,354990405000481,,,,,,,,,,,16,,,,368,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,173.0,10.0,0.0,0.0,0.0,183.0
27                  ,354990405000481,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000482,,,,,,,,,,,16,,,,40,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,32.0,0.0,0.0,0.0,0.0,32.0
27                  ,354990405000482,,,,,,,,,,,16,,,,112,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,88.0,2.0,0.0,0.0,0.0,90.0
27                  ,354990405000482,,,,,,,,,,,16,,,,460,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,43.0,0.0,0.0,0.0,0.0,43.0
27                  ,354990405000482,,,,,,,,,,,16,,,,221,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,128.0,3.0,0.0,0.0,0.0,131.0
27                  ,354990405000482,,,,,,,,,,,16,,,,7,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000525,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,22.0,0.0,0.0,0.0,0.0,22.0
27                  ,354990405000525,,,,,,,,,,,16,,,,199,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,82.0,7.0,0.0,0.0,0.0,89.0
27                  ,354990405000525,,,,,,,,,,,16,,,,3,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,7.0,0.0,0.0,0.0,0.0,7.0
27                  ,354990405000525,,,,,,,,,,,16,,,,369,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,33.0,0.0,0.0,0.0,0.0,33.0
27                  ,354990405000525,,,,,,,,,,,16,,,,171,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,50.0,2.0,0.0,0.0,0.0,52.0
27                  ,354990405000526,,,,,,,,,,,16,,,,56,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,31.0,0.0,0.0,0.0,0.0,31.0
27                  ,354990405000526,,,,,,,,,,,16,,,,132,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,84.0,7.0,0.0,0.0,0.0,91.0
27                  ,354990405000526,,,,,,,,,,,16,,,,16,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,24.0,0.0,0.0,0.0,0.0,24.0
27                  ,354990405000526,,,,,,,,,,,16,,,,547,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,36.0,0.0,0.0,0.0,2.0,38.0
27                  ,354990405000526,,,,,,,,,,,16,,,,320,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,143.0,12.0,0.0,0.0,1.0,156.0
27                  ,354990405000526,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000568,,,,,,,,,,,16,,,,60,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,16.0,0.0,0.0,0.0,0.0,16.0
27                  ,354990405000568,,,,,,,,,,,16,,,,155,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,68.0,6.0,0.0,0.0,0.0,74.0
27                  ,354990405000568,,,,,,,,,,,16,,,,428,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,35.0,0.0,0.0,0.0,1.0,36.0
27                  ,354990405000568,,,,,,,,,,,16,,,,166,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,83.0,7.0,0.0,0.0,0.0,90.0
27                  ,354990405000568,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000569,,,,,,,,,,,16,,,,64,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,21.0,0.0,0.0,0.0,0.0,21.0
27                  ,354990405000569,,,,,,,,,,,16,,,,260,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,143.0,8.0,0.0,0.0,0.0,151.0
27                  ,354990405000569,,,,,,,,,,,16,,,,658,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,46.0,0.0,0.0,0.0,0.0,46.0
27                  ,354990405000569,,,,,,,,,,,16,,,,220,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,96.0,11.0,0.0,0.0,0.0,107.0
27                  ,354990405000569,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000570,,,,,,,,,,,16,,,,60,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,24.0,0.0,0.0,0.0,0.0,24.0
27                  ,354990405000570,,,,,,,,,,,16,,,,486,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,233.0,4.0,0.0,0.0,0.0,237.0
27                  ,354990405000570,,,,,,,,,,,16,,,,11,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,11.0,0.0,0.0,0.0,0.0,11.0
27                  ,354990405000570,,,,,,,,,,,16,,,,871,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,101.0,0.0,0.0,0.0,1.0,102.0
27                  ,354990405000570,,,,,,,,,,,16,,,,262,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,79.0,4.0,0.0,0.0,0.0,83.0
27                  ,354990405000570,,,,,,,,,,,16,,,,1,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000571,,,,,,,,,,,16,,,,60,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,41.0,0.0,0.0,0.0,0.0,41.0
27                  ,354990405000571,,,,,,,,,,,16,,,,216,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,123.0,2.0,0.0,0.0,0.0,125.0
27                  ,354990405000571,,,,,,,,,,,16,,,,1,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,2.0,0.0,0.0,0.0,0.0,2.0
27                  ,354990405000571,,,,,,,,,,,16,,,,575,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,49.0,0.0,0.0,0.0,0.0,49.0
27                  ,354990405000571,,,,,,,,,,,16,,,,174,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,66.0,5.0,0.0,0.0,1.0,72.0
27                  ,354990405000571,,,,,,,,,,,16,,,,4,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000572,,,,,,,,,,,16,,,,64,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,36.0,0.0,0.0,0.0,0.0,36.0
27                  ,354990405000572,,,,,,,,,,,16,,,,13,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,0.0,6.0,0.0,0.0,0.0,6.0
27                  ,354990405000572,,,,,,,,,,,16,,,,284,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,0.0,15.0
27                  ,354990405000572,,,,,,,,,,,16,,,,218,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,100.0,1.0,0.0,0.0,0.0,101.0
27                  ,354990405000572,,,,,,,,,,,16,,,,2,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000573,,,,,,,,,,,16,,,,62,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,21.0,0.0,0.0,0.0,0.0,21.0
27                  ,354990405000573,,,,,,,,,,,16,,,,80,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,71.0,1.0,0.0,0.0,0.0,72.0
27                  ,354990405000573,,,,,,,,,,,16,,,,3,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,5.0,0.0,0.0,0.0,0.0,5.0
27                  ,354990405000573,,,,,,,,,,,16,,,,304,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,15.0,0.0,0.0,0.0,0.0,15.0
27                  ,354990405000573,,,,,,,,,,,16,,,,118,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,51.0,4.0,0.0,0.0,0.0,55.0
27                  ,354990405000573,,,,,,,,,,,16,,,,12,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000581,,,,,,,,,,,16,,,,61,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,40.0,0.0,0.0,0.0,0.0,40.0
27                  ,354990405000581,,,,,,,,,,,16,,,,240,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,73.0,5.0,0.0,0.0,0.0,78.0
27                  ,354990405000581,,,,,,,,,,,16,,,,397,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
27                  ,354990405000581,,,,,,,,,,,16,,,,161,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,58.0,3.0,0.0,0.0,0.0,61.0
27                  ,354990405000581,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000582,,,,,,,,,,,16,,,,62,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,28.0,0.0,0.0,0.0,0.0,28.0
27                  ,354990405000582,,,,,,,,,,,16,,,,190,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,55.0,2.0,0.0,0.0,0.0,57.0
27                  ,354990405000582,,,,,,,,,,,16,,,,395,,,,,,,,Nebul. Portátil     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,25.0,0.0,0.0,0.0,0.0,25.0
27                  ,354990405000582,,,,,,,,,,,16,,,,161,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,50.0,4.0,0.0,0.0,0.0,54.0
27                  ,354990405000582,,,,,,,,,,,16,,,,3,,,,,,,,Visita a Imóveis    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pendência,0.0,0.0,0.0,0.0,0.0,0.0
27                  ,354990405000583,,,,,,,,,,,16,,,,62,,,,,,,,Aval. Dens. Larvária,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,24.0,0.0,0.0,0.0,0.0,24.0
27                  ,354990405000583,,,,,,,,,,,16,,,,66,,,,,,,,Contr. Criadouros   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rotina,22.0,2.0,0.0,0.0,0.0,24.0
